Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2004100664663,2004-08-25 00:00:00,2004-07-17 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,489.99,Denied,0.0,Deny,39.0,489.99
2009102764773,2009-10-14 00:00:00,2009-10-05 14:30:00,PHL,Philadelphia International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,116.58,Denied,0.0,Deny,8.0,116.58
0105454M,2004-01-05 00:00:00,2003-11-19 00:00:00,FOE,Forbes Field,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,750.0,Settled,375.0,Settle,47.0,375.0
2005082291077,2005-08-15 00:00:00,2005-07-31 00:00:00,OAK,Metropolitan Oakland International,UAL,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,57.09,Settled,28.55,Settle,15.0,28.540000000000003
2008031741092,2008-03-07 00:00:00,2008-02-16 00:00:00,PWM,Portland International Jetport,Continental Airlines,Passenger Property Loss,Checkpoint,Jewelry - Fine,90.0,Denied,0.0,Deny,20.0,90.0
2004071359178,2004-06-28 00:00:00,2004-06-02 00:00:00,PBI,Palm Beach International,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),20.0,Approved,20.0,Approve in Full,26.0,0.0
2008041142405,2008-04-03 00:00:00,2008-03-02 00:00:00,ALB,Albany International,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),159.99,Settled,50.0,Settle,32.0,109.99000000000001
2009043058140,2009-04-08 00:00:00,2009-03-15 00:00:00,ATW,Outagamie County,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Costume,175.0,Denied,0.0,Deny,24.0,175.0
2004070858786,2004-06-21 00:00:00,2004-04-21 00:00:00,TPA,Tampa International,Jet Blue,Property Damage,Checked Baggage,Luggage (all types including footlockers),129.4,Settled,47.2,Settle,61.0,82.2
2008081948780,2008-08-14 00:00:00,2008-08-03 00:00:00,FWA,Ft. Wayne Municipal- Baer Field,American Airlines,Property Damage,Checkpoint,Computer - Laptop,112.0,Denied,0.0,Deny,11.0,112.0
2007071628458,2007-07-09 00:00:00,2007-06-08 00:00:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Other,91.18,Denied,0.0,Deny,31.0,91.18
2008110351651,2008-10-24 00:00:00,2008-10-09 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),101.99,Settled,50.0,Settle,15.0,51.989999999999995
2005061486372,2004-06-03 00:00:00,2005-05-21 00:00:00,MEM,Memphis International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Luggage (all types including footlockers),115.0,Approved,115.0,Approve in Full,-352.0,0.0
2006030802839,2006-03-06 00:00:00,2006-02-01 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Locks,1.4,Denied,0.0,Deny,33.0,1.4
2009011254357,2009-01-01 00:00:00,2008-12-20 00:00:00,PHX,Phoenix Sky Harbor International,UAL,Passenger Property Loss,Checked Baggage,Dental Equipment and Instruments; Jewelry - Fine,280.0,Denied,0.0,Deny,12.0,280.0
2009120466092,2009-11-27 00:00:00,2009-10-20 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),95.0,Denied,0.0,Deny,38.0,95.0
2008100750873,2008-10-03 00:00:00,2008-09-22 00:00:00,LAX,Los Angeles International Airport,American Airlines,Passenger Property Loss,Checkpoint,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,415.26,Denied,0.0,Deny,11.0,415.26
2008041742825,2008-04-11 00:00:00,2008-03-19 00:00:00,LAX,Los Angeles International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,207.0,Denied,0.0,Deny,23.0,207.0
2008072147177,2008-07-15 00:00:00,2008-05-21 00:00:00,PVD,TF Green Airport; Providence,USAir,Passenger Property Loss,Checkpoint,Medical Equipment & Insturments,71.16,Approved,71.16,Approve in Full,55.0,0.0
2006091912867,2006-09-14 00:00:00,2006-08-24 00:00:00,MCO,Orlando International Airport,Spirit Airlines,Personal Injury,Checkpoint,Medicines,1215.0,Settled,626.99,Settle,21.0,588.01
2005072289491,2005-07-18 00:00:00,2005-06-18 00:00:00,LAN,Capital City; Lansing,Korean Airlines,Passenger Property Loss,Checked Baggage,Other,31.0,Approved,31.0,Approve in Full,30.0,0.0
2004080360476,2004-07-09 00:00:00,2004-06-23 00:00:00,RAP,Rapid City Regional,UAL,Passenger Property Loss,Checked Baggage,Jewelry - Fine,122.0,Denied,0.0,Deny,16.0,122.0
2005031578328,2005-02-16 00:00:00,2005-02-05 00:00:00,SLC,Salt Lake City International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Other,60.0,Denied,0.0,Deny,11.0,60.0
2006081711219,2006-08-14 00:00:00,2004-08-01 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),100.0,Denied,0.0,Deny,743.0,100.0
2008050243752,2008-04-29 00:00:00,2008-03-30 00:00:00,DEN,Denver International Airport,Frontier Airlines,Property Damage,Checked Baggage,Locks; Luggage (all types including footlockers),142.0,Denied,0.0,Deny,30.0,142.0
2005082291109,2005-08-15 00:00:00,2005-08-07 00:00:00,LGA,LaGuardia,Delta (Song),Passenger Property Loss,Checked Baggage,Currency,325.0,Denied,0.0,Deny,8.0,325.0
2005080490040,2005-07-28 00:00:00,2005-07-16 00:00:00,PIT,Pittsburgh International Airport,USAir,Property Damage,Checked Baggage,Fish/Game,104.88,Approved,104.88,Approve in Full,12.0,0.0
0603288L,2003-06-03 00:00:00,2003-04-05 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checked Baggage,Locks,60.0,Denied,0.0,Deny,59.0,60.0
2006031302973,2006-03-06 00:00:00,2006-01-14 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,500.0,Denied,0.0,Deny,51.0,500.0
2009092163867,2009-09-17 00:00:00,2009-08-21 00:00:00,LGB,Long Beach,Jet Blue,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,124.53,Denied,0.0,Deny,27.0,124.53
2005040481319,2005-03-29 00:00:00,2005-03-20 00:00:00,LAS,McCarran International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Locks,10.0,Approved,10.0,Approve in Full,9.0,0.0
2008080547969,2008-07-30 00:00:00,2008-05-02 00:00:00,RSW,Southwest Florida International,Continental Airlines,Passenger Property Loss,Checked Baggage,Brushes - Hair; Clothes; etc.,25.0,Denied,0.0,Deny,89.0,25.0
2004122871408,2004-12-01 00:00:00,2004-11-02 00:00:00,FLL,Ft. Lauderdale-Hollywood International,USAir,Passenger Property Loss,Checked Baggage,Other,410.79,Approved,410.79,Approve in Full,29.0,0.0
2005112196345,2005-11-09 00:00:00,2005-10-31 00:00:00,BTR,Baton Rouge Metropolitan,Delta Air Lines,Property Damage,Checked Baggage,Other,43.6,Denied,0.0,Deny,9.0,43.6
2005092893377,2005-09-19 00:00:00,2005-06-25 00:00:00,MCO,Orlando International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,125.0,Denied,0.0,Deny,86.0,125.0
2005081890826,2005-08-09 00:00:00,2005-06-18 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),50.0,Approved,50.0,Approve in Full,52.0,0.0
2009090363318,2009-09-01 00:00:00,2009-07-01 00:00:00,MSN,Dane County Regional (Madison),Northwest Airlines,Passenger Property Loss,Checkpoint,Computer - Laptop,1639.66,Settled,955.85,Settle,62.0,683.8100000000001
2007021220789,2007-02-06 00:00:00,2006-12-15 00:00:00,COS,Colorado Springs Municipal,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital,321.13,Denied,0.0,Deny,53.0,321.13
2008070246507,2008-06-27 00:00:00,2008-05-22 00:00:00,HSV,Huntsville International Airport,USAir,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,171.72,Denied,0.0,Deny,36.0,171.72
2007032322898,2007-03-21 00:00:00,2007-03-05 00:00:00,MIA,Miami International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.); Other,574.8,Denied,0.0,Deny,16.0,574.8
2007020220097,2007-01-30 00:00:00,2006-12-31 00:00:00,PHX,Phoenix Sky Harbor International,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Jewelry - Fine; Watches - Inexpensive $100 or less,490.0,Denied,0.0,Deny,30.0,490.0
2004060254364,2004-04-21 00:00:00,2004-04-05 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Other,95.33,Settled,47.67,Settle,16.0,47.66
2008063046391,2008-06-29 00:00:00,2008-06-09 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Jewelry - Fine,515.0,Settled,257.5,Settle,20.0,257.5
2005091692644,2005-09-08 00:00:00,2005-08-21 00:00:00,CLT,Charlotte/Douglas International Airport,Northwest Airlines,Property Damage,Checked Baggage,Other,54.57,Denied,0.0,Deny,18.0,54.57
2007090431286,2007-08-29 00:00:00,2007-08-26 00:00:00,LAS,McCarran International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Jewelry - Costume,232.3,Denied,0.0,Deny,3.0,232.3
2007011618838,2007-01-09 00:00:00,2006-12-10 00:00:00,LAS,McCarran International,Southwest Airlines,Property Damage,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Other,257.0,Denied,0.0,Deny,30.0,257.0
2007060126105,2007-05-24 00:00:00,2007-04-26 00:00:00,DCA,Ronald Reagan Washington National Airport,ATA Aerocondor,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),349.78,Denied,0.0,Deny,28.0,349.78
2009052159350,2009-05-20 00:00:00,2009-04-27 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,129.0,Approved,129.0,Approve in Full,23.0,0.0
2005121397731,2005-12-06 00:00:00,2005-10-27 00:00:00,EWR,Newark International Airport,ATA Aerocondor,Passenger Property Loss,Checked Baggage,Cameras - Digital,634.34,Settled,203.93,Settle,40.0,430.41
2008061245605,2008-06-09 00:00:00,2008-06-05 00:00:00,MHT,Manchester Regional Airport,Northwest Airlines,Property Damage,Checked Baggage,Cameras - Digital,375.0,Denied,0.0,Deny,4.0,375.0
2007080229512,2007-07-30 00:00:00,2007-07-10 00:00:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Other,602.0,Denied,0.0,Deny,20.0,602.0
2008040942178,2008-03-31 00:00:00,2008-03-19 00:00:00,TYS,Mcghee Tyson ;Knoxville,Delta Air Lines,Passenger Property Loss,Checkpoint,Computer - Laptop,1008.6,Approved,1008.6,Approve in Full,12.0,0.0
2007091732081,2007-09-12 00:00:00,2007-08-07 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Property Damage,Checked Baggage,Other,40.0,Denied,0.0,Deny,36.0,40.0
2004052453119,2004-03-12 00:00:00,2004-02-13 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Continental Airlines,Property Damage,Checked Baggage,Other,89.0,Denied,0.0,Deny,28.0,89.0
0625103M,2003-06-25 00:00:00,2002-09-05 00:00:00,SRQ,Sarasota Bradenton International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,30.0,Approved,30.0,Approve in Full,293.0,0.0
1021318M,2003-10-21 00:00:00,2003-05-01 00:00:00,SRQ,Sarasota Bradenton International,Continental Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,540.0,Denied,0.0,Deny,173.0,540.0
2007123137099,2007-12-26 00:00:00,2007-12-14 00:00:00,SAN,San Diego International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1300.0,Settled,490.54,Settle,12.0,809.46
2007071928621,2007-07-16 00:00:00,2007-07-01 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,MP3 Players-(iPods; etc),568.0,Settled,247.94,Settle,15.0,320.06
2008073147791,2008-07-28 00:00:00,2008-07-25 00:00:00,SEA,Seattle-Tacoma International,Delta Air Lines,Passenger Property Loss,Checked Baggage,GPS - Global Positioning System,212.92,Denied,0.0,Deny,3.0,212.92
2006112115957,2006-11-15 00:00:00,2006-11-03 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checkpoint,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),451.97,Denied,0.0,Deny,12.0,451.97
2007110234350,2007-10-31 00:00:00,2007-10-30 00:00:00,MDW,Midway International Airport,Southwest Airlines,Property Damage,Checked Baggage,Other,20.81,Denied,0.0,Deny,1.0,20.81
2005042082984,2005-04-19 00:00:00,2005-04-08 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,600.0,Settled,90.1,Settle,11.0,509.9
2008042142958,2008-04-14 00:00:00,2008-04-08 00:00:00,F,Foreign airport,USA 3000 (U5),Passenger Property Loss,Checked Baggage,Jewelry - Fine; Locks,400.0,Denied,0.0,Deny,6.0,400.0
2005122198230,2005-12-15 00:00:00,2005-11-19 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),357.29,Settled,50.0,Settle,26.0,307.29
2008072847527,2008-07-22 00:00:00,2008-06-13 00:00:00,SAN,San Diego International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Computer - Laptop,900.0,Settled,341.35,Settle,39.0,558.65
2008122353747,2008-12-18 00:00:00,2008-10-22 00:00:00,HNL,Honolulu International Airport,Air New Zealand,Passenger Property Loss,Checked Baggage,Locks,20.0,Denied,0.0,Deny,57.0,20.0
2006112816274,2006-11-17 00:00:00,2006-09-17 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Property Damage,Checked Baggage,Locks; Luggage (all types including footlockers),40.36,Denied,0.0,Deny,61.0,40.36
2008073047659,2008-07-21 00:00:00,2008-05-08 00:00:00,HOU,William P. Hobby,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),169.32,Denied,0.0,Deny,74.0,169.32
2008041742765,2008-04-07 00:00:00,2008-01-11 00:00:00,SAN,San Diego International,USAir,Passenger Property Loss,Checked Baggage,Locks,25.0,Denied,0.0,Deny,87.0,25.0
0107343M,2004-01-07 00:00:00,2003-08-07 00:00:00,SNA,John Wayne,Alaska Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),49.99,Approved,49.99,Approve in Full,153.0,0.0
2009072061434,2009-07-14 00:00:00,2009-06-10 00:00:00,LAX,Los Angeles International Airport,Allegiant Air,Passenger Property Loss,Checked Baggage,Cameras - Digital,258.47,Denied,0.0,Deny,34.0,258.47
2006120716854,2006-12-01 00:00:00,2006-11-14 00:00:00,ABQ,Albuquerque International Sunport Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,MP3 Players-(iPods; etc),150.0,Settled,81.63,Settle,17.0,68.37
2005031578293,2005-02-16 00:00:00,2005-07-30 00:00:00,MDW,Midway International Airport,ATA Aerocondor,Passenger Property Loss,Checked Baggage,Jewelry - Fine,275.0,Approved,275.0,Approve in Full,-164.0,0.0
2006091212365,2006-09-06 00:00:00,2006-09-02 00:00:00,PHL,Philadelphia International Airport,Lufthansa,Passenger Property Loss,Checked Baggage,Luggage (all types including footlockers); Medicines,88.98,Settled,44.49,Settle,4.0,44.49
2006022802288,2006-01-24 00:00:00,2005-12-14 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines,Passenger Property Loss,Checkpoint,Eyeglasses - (including contact lenses),471.0,Approved,471.0,Approve in Full,41.0,0.0
2005040181165,2005-03-29 00:00:00,2005-03-07 00:00:00,LAX,Los Angeles International Airport,Delta (Song),Passenger Property Loss,Checkpoint,Other,32.48,Denied,0.0,Deny,22.0,32.48
0226027L,2003-02-26 00:00:00,2003-02-07 00:00:00,DEN,Denver International Airport,Northwest Airlines,Property Damage,Checked Baggage,Cameras - Digital,150.0,Approved,150.0,Approve in Full,19.0,0.0
2008020839321,2008-02-04 00:00:00,2008-01-26 00:00:00,JFK,John F. Kennedy International,Virgin Atlantic,Passenger Property Loss,Checked Baggage,GPS - Global Positioning System,149.0,Denied,0.0,Deny,9.0,149.0
2005120196835,2005-11-17 00:00:00,2005-09-10 00:00:00,COS,Colorado Springs Municipal,Delta Air Lines,Property Damage,Checked Baggage,Other,227.38,Denied,0.0,Deny,68.0,227.38
2005052385371,2005-05-20 00:00:00,2005-04-26 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),129.0,Approved,129.0,Approve in Full,24.0,0.0
2006052507030,2006-05-23 00:00:00,2006-05-03 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,Watches - Inexpensive $100 or less,85.0,Settled,42.5,Settle,20.0,42.5
2007120736186,2007-12-05 00:00:00,2007-12-03 00:00:00,LAX,Los Angeles International Airport,UAL,Passenger Property Loss,Checked Baggage,Dishes; Pottery; Glassware; Plasticware; Other,45.0,Denied,0.0,Deny,2.0,45.0
2007021520954,2007-02-13 00:00:00,2007-01-16 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Property Damage,Checked Baggage,Other,41.99,Approved,41.99,Approve in Full,28.0,0.0
2009110565150,2009-10-27 00:00:00,2009-10-05 00:00:00,RDU,Raleigh-Durham International,AirTran Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,27.13,Denied,0.0,Deny,22.0,27.13
2006091112294,2006-09-01 00:00:00,2006-05-29 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,400.0,Settled,280.0,Settle,95.0,120.0
2005012574286,2005-01-06 00:00:00,2004-12-25 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,36.16,Settled,18.08,Settle,12.0,18.08
2005060885969,2005-06-01 00:00:00,2005-04-06 00:00:00,CMH,Port Columbus International,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,16.08,Denied,0.0,Deny,56.0,16.08
0728071M,2003-07-28 00:00:00,2003-06-29 00:00:00,BUR,Bob Hope,Alaska Airlines,Passenger Property Loss,Checked Baggage,Other,50.0,Settled,25.0,Settle,29.0,25.0
2008090249362,2008-08-27 00:00:00,2008-08-18 00:00:00,DEN,Denver International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,10.0,Denied,0.0,Deny,9.0,10.0
2005082291051,2005-08-12 00:00:00,2005-07-13 00:00:00,F,Foreign airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,199.0,Denied,0.0,Deny,30.0,199.0
2006051206106,2006-05-09 00:00:00,2006-04-17 00:00:00,BOS,Boston (Logan) International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,180.0,Settled,109.9,Settle,22.0,70.1
2008013038928,2008-01-25 00:00:00,2008-01-11 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Other,369.0,Denied,0.0,Deny,14.0,369.0
